"","SAMPLE_ID","code1","code2","code3","num1","num2","Gene_Symbol","Gene_symbol2","description","Score","Expected","Template_length","Template_Identity","Template_Coverage","Query_Identity","Query_Coverage","Depth","q_value","p_value","readCount","fragmentCount","mapScoreSum","refCoveredPositions","refConsensusSum","bpTotal","depthVariance","nucHighDepthVariance","depthMax","snpSum","insertSum","deletionSum","readCountAln","fragmentCountAln","template_length_kb","percent_rooted_reads","number_rooted_reads","number_taxon_reads","taxon_rank","taxon_symbol","taxon","Template_Coverage_2","Query_Identity_2"
"835","HUMO865","488251003","WP_002322211.1","NG_047755.1","1","1","dfrF","dfrF","trimethoprim-resistant_dihydrofolate_reductase_DfrF NG_047755.1:101-595","    3246","     399","     495","  100.00","  100.00","  100.00","  100.00","    4.30"," 2222.48","1.0e-26",89,"70","2126","495","495","2129","6.57808","0","10","1","0","0","21","12",0.495,24.06,1829213,42483,"D",2,"    Bacteria",100,100
"836","HUMO865","488624287","WP_002560998.1","NG_048269.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048269.1:101-2026","  163445","    1512","    1926","   99.43","  100.00","   99.43","  100.00","   87.72","158962.36","1.0e-26",1396,"795","164330","1926","1915","168944","837.766535","0","172","1538","0","0","1302","717",1.926,24.06,1829213,42483,"D",2,"    Bacteria",100,99.43
"837","HUMO865","488650015","WP_002586627.1","NG_048281.1","1","1","tet(W)","tet(W)","tetracycline_resistance_ribosomal_protection_protein_Tet(W) NG_048281.1:101-2020","  212798","    1495","    1920","  100.00","  100.00","  100.00","  100.00","  109.91","208354.67","1.0e-26",1994,"1092","210077","1920","1920","211029","991.286339","0","183","289","3","15","1798","923",1.92,24.06,1829213,42483,"D",2,"    Bacteria",100,100
"838","HUMO865","488673313","WP_002602099.1","NG_048125.1","1","1","tet(32)","tet(32)","tetracycline_resistance_ribosomal_protection_protein_Tet(32) NG_048125.1:101-2020","  144784","    1512","    1920","  100.00","  100.00","  100.00","  100.00","   73.98","140307.87","1.0e-26",1389,"796","141217","1920","1920","142049","202.995052","6","123","252","2","11","1149","588",1.92,24.06,1829213,42483,"D",2,"    Bacteria",100,100
"839","HUMO865","490421615","WP_004293868.1","NG_048268.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048268.1:101-2026","   30908","    1547","    1926","   83.07","   86.03","   96.56","  116.23","   17.85","26560.17","1.0e-26",322,"212","31863","1657","1600","34371","329.234268","0","71","836","0","0","279","179",1.926,24.06,1829213,42483,"D",2,"    Bacteria",86.03,96.56
"840","HUMO865","499845527","WP_011526261.1","NG_055990.1","1","1","tet(W)","tet(W)","tetracycline_resistance_ribosomal_protection_protein_Tet(W) NG_055990.1:101-2020","    5679","    1549","    1920","   80.52","   80.99","   99.42","  123.47","    2.49"," 2359.11","1.0e-26",98,"71","4694","1555","1546","4787","5.755162","15","10","31","0","0","39","21",1.92,24.06,1829213,42483,"D",2,"    Bacteria",80.99,99.42
"841","HUMO865","636989663","WP_024407615.1","NG_048140.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048140.1:101-1321","   13295","     984","    1221","   99.84","  100.00","   99.84","  100.00","    8.94","10614.21","1.0e-26",245,"178","10742","1221","1219","10918","21.173523","0","21","40","40","0","96","52",1.221,24.06,1829213,42483,"D",2,"    Bacteria",100,99.84
"842","HUMO865","640529542","WP_024963478.1","NG_048284.1","1","1","tet(W/N/W)","tet(W/N/W)","tetracycline_resistance_ribosomal_protection_mosaic_protein_Tet(W/N/W) NG_048284.1:101-2020","    7245","    1549","    1920","   63.91","   64.27","   99.43","  155.59","    3.26"," 3689.24","1.0e-26",119,"89","6190","1234","1227","6262","16.033723","28","17","24","0","0","52","29",1.92,24.06,1829213,42483,"D",2,"    Bacteria",64.27,99.43
"843","HUMO865","740629697","WP_038415208.1","NG_050405.1","1","1","fosA","fos_A_A2","fosfomycin_resistance_glutathione_transferase_FosA NG_050405.1:101-526","    1149","     343","     426","   67.84","   69.95","   96.98","  142.95","    1.06","  434.06","1.0e-26",51,"43","420","298","289","450","1.006216","0","4","10","0","0","5","3",0.426,24.06,1829213,42483,"D",2,"    Bacteria",69.95,96.98
"844","HUMO865","765379712","WP_044666383.1","NG_048254.1","1","1","tet(O)","tet(O)","tetracycline_resistance_ribosomal_protection_protein_Tet(O) NG_048254.1:101-2020","   36872","    1541","    1920","   85.68","   85.89","   99.76","  116.43","   18.11","32495.51","1.0e-26",446,"284","34156","1649","1645","34771","207.094694","5","62","199","4","1","281","146",1.92,24.06,1829213,42483,"D",2,"    Bacteria",85.89,99.76
"845","HUMO887","1028100163","WP_063856393.1","NG_048229.1","1","1","tet(M)","tet(M)","tetracycline_resistance_ribosomal_protection_protein_Tet(M) NG_048229.1:4-1923","   17553","    2219","    1920","   73.49","   73.85","   99.51","  135.40","    7.64","11890.76","1.0e-26",313,"227","14526","1418","1411","14661","44.555479","0","25","45","0","0","123","66",1.92,45.08,3842423,32613,"D",2,"    Bacteria",73.85,99.51
"846","HUMO887","1028100272","WP_063856407.1","NG_048270.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048270.1:101-2026","  592498","    2074","    1926","   98.96","  100.00","   98.96","  100.00","  318.75","586302.28","1.0e-26",5167,"2774","598919","1926","1906","613907","12687.771474","0","509","4866","118","24","4871","2529",1.926,45.08,3842423,32613,"D",2,"    Bacteria",100,98.96
"847","HUMO887","1028105071","WP_063860256.1","NG_049083.1","1","1","blaEC-18","blaEC","extended-spectrum_class_C_beta-lactamase_EC-18 NG_049083.1:101-1234","   42079","    1307","    1134","   95.24","   95.94","   99.26","  104.23","   36.59","38315.41","1.0e-26",428,"255","40725","1088","1080","41493","265.390058","0","68","252","0","2","326","173",1.134,45.08,3842423,32613,"D",2,"    Bacteria",95.94,99.26
"848","HUMO887","1080153686","WP_070342366.1","NG_051891.1","1","1","aadA15","aadA15","ANT(3'')-Ia_family_aminoglycoside_nucleotidyltransferase_AadA15 NG_051891.1:101-892","    5877","     916","     792","   58.84","   62.37","   94.33","  160.32","    5.40"," 3621.62","1.0e-26",167,"134","3728","494","466","4277","42.113788","0","23","183","0","0","32","18",0.792,45.08,3842423,32613,"D",2,"    Bacteria",62.37,94.33
"849","HUMO887","1469324127","WP_117664257.1","NG_064793.1","1","1","cfxA6","cfxA6","broad-spectrum_class_A_beta-lactamase_CfxA6 NG_064793.1:101-1063","   58802","    1107","     963","   99.79","  100.00","   99.79","  100.00","   59.14","55560.81","1.0e-26",629,"378","56404","963","961","56955","467.248416","0","100","178","5","0","480","252",0.963,45.08,3842423,32613,"D",2,"    Bacteria",100,99.79
"850","HUMO887","445949202","WP_000027057.1","NG_050145.1","1","1","blaTEM-1","blaTEM","broad-spectrum_class_A_beta-lactamase_TEM-1 NG_050145.1:101-961","  376678","     952","     861","  100.00","  100.00","  100.00","  100.00","  437.03","373828.98","1.0e-26",3236,"1716","375086","861","861","376287","5283.202038","0","596","351","10","19","3131","1628",0.861,45.08,3842423,32613,"D",2,"    Bacteria",100,100
"851","HUMO887","446403113","WP_000480968.1","NG_047464.1","1","1","aph(6)-Id","aph(6)-Id","aminoglycoside_O-phosphotransferase_APH(6)-Id NG_047464.1:101-937","  263844","     939","     837","  100.00","  100.00","  100.00","  100.00","  313.81","261039.58","1.0e-26",2286,"1253","261943","837","837","262663","2257.97407","0","415","203","3","24","2150","1152",0.837,45.08,3842423,32613,"D",2,"    Bacteria",100,100
"852","HUMO887","446726751","WP_000804064.1","NG_048154.1","1","1","tet(A)","tet(A)","tetracycline_efflux_MFS_transporter_Tet(A) NG_048154.1:101-1300","    9553","    1388","    1200","   89.67","   89.67","  100.00","  111.52","    6.21"," 6092.40","1.0e-26",195,"142","7425","1076","1076","7446","14.466308","0","14","5","0","1","65","35",1.2,45.08,3842423,32613,"D",2,"    Bacteria",89.67,100
"853","HUMO887","446869231","WP_000946487.1","NG_048083.1","1","1","sul1","sul1","sulfonamide-resistant_dihydropteroate_synthase_Sul1 NG_048083.1:101-952","    6911","     986","     852","   94.13","   94.13","  100.00","  106.23","    6.97"," 4445.30","1.0e-26",108,"76","5934","802","802","5937","10.396883","0","12","1","0","0","48","24",0.852,45.08,3842423,32613,"D",2,"    Bacteria",94.13,100
"854","HUMO887","446961539","WP_001038795.1","NG_047798.1","1","1","erm(B)","erm(B)","23S_rRNA_(adenine(2058)-N(6))-methyltransferase_Erm(B) NG_047798.1:101-838","    4180","     854","     738","   91.73","   91.73","  100.00","  109.01","    3.27"," 2196.83","1.0e-26",125,"103","2401","677","677","2410","4.980956","0","8","3","0","0","18","9",0.738,45.08,3842423,32613,"D",2,"    Bacteria",91.73,100
"855","HUMO887","446966004","WP_001043260.1","NG_051852.1","1","1","sul2","sul2","sulfonamide-resistant_dihydropteroate_synthase_Sul2 NG_051852.1:101-916","  216391","     920","     816","  100.00","  100.00","  100.00","  100.00","  264.80","213643.66","1.0e-26",1849,"991","215552","816","816","216076","9932.479215","0","488","165","1","5","1785","937",0.816,45.08,3842423,32613,"D",2,"    Bacteria",100,100
"856","HUMO887","447178612","WP_001255868.1","NG_047378.1","1","1","aadE","aadE","aminoglycoside_6-adenylyltransferase_AadE NG_047378.1:28-894","    8835","    1003","     867","   97.69","   97.81","   99.88","  102.24","    6.74"," 6234.58","1.0e-26",230,"182","5792","848","847","5840","21.070951","0","17","16","0","0","50","28",0.867,45.08,3842423,32613,"D",2,"    Bacteria",97.81,99.88
"857","HUMO887","485727602","WP_001355915.1","NG_047702.1","1","1","dfrA15","dfrA15","trimethoprim-resistant_dihydrofolate_reductase_DfrA15 NG_047702.1:101-574","    5431","     548","     474","  100.00","  100.00","  100.00","  100.00","   10.19"," 3986.40","1.0e-26",84,"53","4814","474","474","4830","18.474497","0","20","2","2","0","46","24",0.474,45.08,3842423,32613,"D",2,"    Bacteria",100,100
"858","HUMO887","488251003","WP_002322211.1","NG_047755.1","1","1","dfrF","dfrF","trimethoprim-resistant_dihydrofolate_reductase_DfrF NG_047755.1:101-595","    7521","     572","     495","  100.00","  100.00","  100.00","  100.00","   12.81"," 5964.70","1.0e-26",124,"89","6324","495","495","6341","24.553837","0","21","4","1","0","50","27",0.495,45.08,3842423,32613,"D",2,"    Bacteria",100,100
"859","HUMO887","488624287","WP_002560998.1","NG_048269.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048269.1:101-2026","  446696","    2113","    1926","   99.48","  100.00","   99.48","  100.00","  250.37","440395.72","1.0e-26",3757,"1986","462398","1926","1916","482212","12776.378395","16","633","6519","59","33","3704","1942",1.926,45.08,3842423,32613,"D",2,"    Bacteria",100,99.48
"860","HUMO887","488650015","WP_002586627.1","NG_048281.1","1","1","tet(W)","tet(W)","tetracycline_resistance_ribosomal_protection_protein_Tet(W) NG_048281.1:101-2020","  131343","    2189","    1920","  100.00","  100.00","  100.00","  100.00","   67.34","124917.47","1.0e-26",1215,"677","128779","1920","1920","129296","281.337431","0","104","127","20","26","1050","540",1.92,45.08,3842423,32613,"D",2,"    Bacteria",100,100
"861","HUMO887","488673313","WP_002602099.1","NG_048125.1","1","1","tet(32)","tet(32)","tetracycline_resistance_ribosomal_protection_protein_Tet(32) NG_048125.1:101-2020","   25261","    2217","    1920","   75.52","   75.52","  100.00","  132.41","   12.64","19324.02","1.0e-26",321,"209","23608","1450","1450","24268","104.222183","0","36","212","0","4","196","100",1.92,45.08,3842423,32613,"D",2,"    Bacteria",75.52,100
"862","HUMO887","490421615","WP_004293868.1","NG_048268.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048268.1:101-2026","   43289","    2219","    1926","   84.99","   87.85","   96.75","  113.83","   32.76","37062.72","1.0e-26",506,"294","52627","1692","1637","63103","2863.06932","76","237","3486","0","3","491","280",1.926,45.08,3842423,32613,"D",2,"    Bacteria",87.85,96.75
"863","HUMO887","496540878","WP_009247026.1","NG_048141.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048141.1:101-1321","    1305","    1414","    1221","   61.43","   61.75","   99.47","  161.94","    1.09","    4.38","3.6e-02",9,"5","1315","754","750","1330","2.00104","0","5","5","0","0","9","5",1.221,45.08,3842423,32613,"D",2,"    Bacteria",61.75,99.47
"864","HUMO887","501919555","WP_012669445.1","NG_048264.1","1","1","tet(O)","tet(O)","tetracycline_resistance_ribosomal_protection_protein_Tet(O) NG_048264.1:101-2020","  100446","    2197","    1920","   98.59","   98.59","  100.00","  101.43","   50.19","94040.71","1.0e-26",1093,"657","95634","1893","1893","96360","770.367969","0","113","240","0","1","800","416",1.92,45.08,3842423,32613,"D",2,"    Bacteria",98.59,100
"865","HUMO887","504449189","WP_014636291.1","NG_048267.1","1","1","tet(O)","tet(O)","tetracycline_resistance_ribosomal_protection_protein_Tet(O) NG_048267.1:62-1981","   19758","    2219","    1920","   65.99","   66.30","   99.53","  150.82","   10.07","13997.05","1.0e-26",196,"117","19059","1273","1267","19341","112.959711","0","38","94","0","0","146","77",1.92,45.08,3842423,32613,"D",2,"    Bacteria",66.3,99.53
"866","HUMO887","505385953","WP_015573055.1","NG_048139.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048139.1:101-1321","   22251","    1410","    1221","   99.92","  100.00","   99.92","  100.00","   16.39","18355.48","1.0e-26",325,"220","19839","1221","1220","20011","42.475195","22","36","52","8","0","178","97",1.221,45.08,3842423,32613,"D",2,"    Bacteria",100,99.92
"867","HUMO887","545212893","WP_021529707.1","NG_047696.1","1","1","dfrA14","dfrA14","trimethoprim-resistant_dihydrofolate_reductase_DfrA14 NG_047696.1:14-487","  179707","     537","     474","  100.00","  100.00","  100.00","  100.00","  379.28","178101.39","1.0e-26",1593,"899","179346","474","474","179781","2948.503271","0","473","131","0","7","1556","868",0.474,45.08,3842423,32613,"D",2,"    Bacteria",100,100
"868","HUMO887","636989663","WP_024407615.1","NG_048140.1","1","1","tet(40)","tet(40)","tetracycline_efflux_MFS_transporter_Tet(40) NG_048140.1:101-1321","    5164","    1413","    1221","   72.07","   72.73","   99.10","  137.50","    3.92"," 2138.55","1.0e-26",47,"26","4426","888","880","4781","24.650542","20","20","71","76","0","36","18",1.221,45.08,3842423,32613,"D",2,"    Bacteria",72.73,99.1
"869","HUMO899","1028100272","WP_063856407.1","NG_048270.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048270.1:101-2026","   46308","    1372","    1926","   93.77","   94.70","   99.01","  105.59","   24.82","42348.30","1.0e-26",440,"264","46218","1824","1806","47811","277.202145","34","86","519","9","1","377","208",1.926,36.76,2307554,25138,"D",2,"    Bacteria",94.7,99.01
"870","HUMO899","1028105071","WP_063860256.1","NG_049083.1","1","1","blaEC-18","blaEC","extended-spectrum_class_C_beta-lactamase_EC-18 NG_049083.1:101-1234","    2062","     814","    1134","   71.08","   71.60","   99.26","  139.66","    1.58","  540.56","1.0e-26",37,"26","1742","812","806","1787","1.789222","0","5","15","0","0","16","9",1.134,36.76,2307554,25138,"D",2,"    Bacteria",71.6,99.26
"871","HUMO899","1469324127","WP_117664257.1","NG_064793.1","1","1","cfxA6","cfxA6","broad-spectrum_class_A_beta-lactamase_CfxA6 NG_064793.1:101-1063","    8953","     691","     963","   99.79","  100.00","   99.79","  100.00","    7.69"," 7077.73","1.0e-26",154,"110","7325","963","961","7409","10.99131","0","15","28","0","0","58","30",0.963,36.76,2307554,25138,"D",2,"    Bacteria",100,99.79
"872","HUMO899","447178612","WP_001255868.1","NG_047378.1","1","1","aadE","aadE","aminoglycoside_6-adenylyltransferase_AadE NG_047378.1:28-894","    5077","     622","     867","   98.39","   98.73","   99.65","  101.29","    3.77"," 3481.06","1.0e-26",142,"113","3246","856","853","3270","3.592597","0","7","8","0","0","30","16",0.867,36.76,2307554,25138,"D",2,"    Bacteria",98.73,99.65
"873","HUMO899","488251003","WP_002322211.1","NG_047755.1","1","1","dfrF","dfrF","trimethoprim-resistant_dihydrofolate_reductase_DfrF NG_047755.1:101-595","   10218","     355","     495","  100.00","  100.00","  100.00","  100.00","   18.76"," 9200.28","1.0e-26",137,"93","9262","495","495","9286","55.649277","0","40","8","0","0","78","43",0.495,36.76,2307554,25138,"D",2,"    Bacteria",100,100
"874","HUMO899","488624287","WP_002560998.1","NG_048269.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048269.1:101-2026","  104724","    1357","    1926","   99.48","  100.00","   99.48","  100.00","   54.76","100721.94","1.0e-26",1065,"654","103104","1926","1916","105462","794.738463","51","145","776","0","5","864","483",1.926,36.76,2307554,25138,"D",2,"    Bacteria",100,99.48
"875","HUMO899","488650015","WP_002586627.1","NG_048281.1","1","1","tet(W)","tet(W)","tetracycline_resistance_ribosomal_protection_protein_Tet(W) NG_048281.1:101-2020","   94844","    1355","    1920","  100.00","  100.00","  100.00","  100.00","   48.35","90853.78","1.0e-26",950,"548","92459","1920","1920","92833","185.770364","17","92","121","1","1","796","416",1.92,36.76,2307554,25138,"D",2,"    Bacteria",100,100
"876","HUMO899","488673313","WP_002602099.1","NG_048125.1","1","1","tet(32)","tet(32)","tetracycline_resistance_ribosomal_protection_protein_Tet(32) NG_048125.1:101-2020","   88507","    1357","    1920","  100.00","  100.00","  100.00","  100.00","   44.24","84517.37","1.0e-26",981,"595","84122","1920","1920","84932","195.076871","6","89","256","2","6","697","356",1.92,36.76,2307554,25138,"D",2,"    Bacteria",100,100
"877","HUMO899","490421615","WP_004293868.1","NG_048268.1","1","1","tet(Q)","tet(Q)","tetracycline_resistance_ribosomal_protection_protein_Tet(Q) NG_048268.1:101-2026","   17590","    1380","    1926","   63.60","   65.32","   97.38","  153.10","    9.57","13851.17","1.0e-26",195,"137","17460","1258","1225","18423","246.782584","59","72","321","0","0","158","107",1.926,36.76,2307554,25138,"D",2,"    Bacteria",65.32,97.38
